date,store_name,product_name,BOD_inventory,sales_units
4/2/2018,Sleepy Hollow,cucumber,376,20
4/2/2018,Sleepy Hollow,avocado,358,41
4/3/2018,Garden City,banana,245,73
4/3/2018,Garden City,watermelon,328,31
4/3/2018,Garden City,orange,299,59
4/3/2018,Garden City,lettuce,310,40
4/3/2018,Garden City,tomato,353,24
4/3/2018,Garden City,cucumber,364,19
4/3/2018,Garden City,avocado,348,26
4/3/2018,Merrick,banana,241,69
4/3/2018,Merrick,watermelon,318,32
4/3/2018,Merrick,orange,288,55
4/3/2018,Merrick,lettuce,288,54
4/3/2018,Merrick,tomato,343,29
4/3/2018,Merrick,cucumber,363,21
4/3/2018,Merrick,avocado,344,28
4/3/2018,Oceanside,banana,161,116
4/3/2018,Oceanside,watermelon,292,65
4/3/2018,Oceanside,orange,209,98
4/3/2018,Oceanside,lettuce,231,76
4/3/2018,Oceanside,tomato,299,45
4/3/2018,Oceanside,cucumber,338,34
4/3/2018,Oceanside,avocado,297,48
4/3/2018,Stony Brook,banana,242,91
4/3/2018,Stony Brook,watermelon,319,45
4/3/2018,Stony Brook,orange,280,65
4/3/2018,Stony Brook,lettuce,286,48
4/3/2018,Stony Brook,tomato,337,30
4/3/2018,Stony Brook,cucumber,364,18
4/3/2018,Stony Brook,avocado,334,35
4/3/2018,Greenport,banana,204,108
4/3/2018,Greenport,watermelon,304,49
4/3/2018,Greenport,orange,248,82
4/3/2018,Greenport,lettuce,260,67
4/3/2018,Greenport,tomato,323,44
4/3/2018,Greenport,cucumber,348,27
4/3/2018,Greenport,avocado,322,37
4/3/2018,Rye,banana,292,62
4/3/2018,Rye,watermelon,344,28
4/3/2018,Rye,orange,327,38
4/3/2018,Rye,lettuce,326,34
4/3/2018,Rye,tomato,353,19
4/3/2018,Rye,cucumber,370,13
4/3/2018,Rye,avocado,358,19
4/3/2018,Sleepy Hollow,banana,192,90
4/3/2018,Sleepy Hollow,watermelon,312,53
4/3/2018,Sleepy Hollow,orange,263,82
4/3/2018,Sleepy Hollow,lettuce,265,62
4/3/2018,Sleepy Hollow,tomato,322,32
4/3/2018,Sleepy Hollow,cucumber,356,22
4/3/2018,Sleepy Hollow,avocado,317,43
4/4/2018,Garden City,banana,172,75
4/4/2018,Garden City,watermelon,297,31
4/4/2018,Garden City,orange,240,48
4/4/2018,Garden City,lettuce,270,49
4/4/2018,Garden City,tomato,329,28
4/4/2018,Garden City,cucumber,345,16
4/4/2018,Garden City,avocado,322,29
4/4/2018,Merrick,banana,172,90
4/4/2018,Merrick,watermelon,286,37
4/4/2018,Merrick,orange,233,57
4/4/2018,Merrick,lettuce,234,53
4/4/2018,Merrick,tomato,314,31
4/4/2018,Merrick,cucumber,342,17
4/4/2018,Merrick,avocado,316,33
4/4/2018,Oceanside,banana,45,45
4/4/2018,Oceanside,watermelon,227,60
4/4/2018,Oceanside,orange,111,98
4/4/2018,Oceanside,lettuce,155,90
4/4/2018,Oceanside,tomato,254,48
4/4/2018,Oceanside,cucumber,304,26
4/4/2018,Oceanside,avocado,249,50
4/4/2018,Stony Brook,banana,151,75
4/4/2018,Stony Brook,watermelon,274,35
4/4/2018,Stony Brook,orange,215,54
4/4/2018,Stony Brook,lettuce,238,56
4/4/2018,Stony Brook,tomato,307,34
4/4/2018,Stony Brook,cucumber,346,21
4/4/2018,Stony Brook,avocado,299,31
4/4/2018,Greenport,banana,96,96
4/4/2018,Greenport,watermelon,255,55
4/4/2018,Greenport,orange,166,77
4/4/2018,Greenport,lettuce,193,66
4/4/2018,Greenport,tomato,279,40
4/4/2018,Greenport,cucumber,321,21
4/4/2018,Greenport,avocado,285,36
4/4/2018,Rye,banana,230,49
4/4/2018,Rye,watermelon,316,25
4/4/2018,Rye,orange,289,40
4/4/2018,Rye,lettuce,292,39
4/4/2018,Rye,tomato,334,23
4/4/2018,Rye,cucumber,357,14
4/4/2018,Rye,avocado,339,19
4/4/2018,Sleepy Hollow,banana,102,87
4/4/2018,Sleepy Hollow,watermelon,259,51
4/4/2018,Sleepy Hollow,orange,181,62
4/4/2018,Sleepy Hollow,lettuce,203,72
4/4/2018,Sleepy Hollow,tomato,290,42
4/4/2018,Sleepy Hollow,cucumber,334,25
4/4/2018,Sleepy Hollow,avocado,274,41
4/5/2018,Garden City,banana,97,83
4/5/2018,Garden City,watermelon,266,30
4/5/2018,Garden City,orange,192,44
4/5/2018,Garden City,lettuce,221,49
4/5/2018,Garden City,tomato,301,30
4/5/2018,Garden City,cucumber,329,19
4/5/2018,Garden City,avocado,293,27
4/5/2018,Merrick,banana,82,79
4/5/2018,Merrick,watermelon,249,40
4/5/2018,Merrick,orange,176,55
4/5/2018,Merrick,lettuce,181,52
4/5/2018,Merrick,tomato,283,30
4/5/2018,Merrick,cucumber,325,16
4/5/2018,Merrick,avocado,283,32
4/5/2018,Oceanside,banana,0,0
4/5/2018,Oceanside,watermelon,167,67
4/5/2018,Oceanside,orange,13,13
4/5/2018,Oceanside,lettuce,65,65
4/5/2018,Oceanside,tomato,206,51
4/5/2018,Oceanside,cucumber,278,28
4/5/2018,Oceanside,avocado,199,43
4/5/2018,Stony Brook,banana,76,76
4/5/2018,Stony Brook,watermelon,239,38
4/5/2018,Stony Brook,orange,161,61
4/5/2018,Stony Brook,lettuce,182,55
4/5/2018,Stony Brook,tomato,273,31
4/5/2018,Stony Brook,cucumber,325,20
4/5/2018,Stony Brook,avocado,268,30
4/5/2018,Greenport,banana,0,0
4/5/2018,Greenport,watermelon,200,47
4/5/2018,Greenport,orange,89,72
4/5/2018,Greenport,lettuce,127,73
4/5/2018,Greenport,tomato,239,43
4/5/2018,Greenport,cucumber,300,26
4/5/2018,Greenport,avocado,249,37
4/5/2018,Rye,banana,181,56
4/5/2018,Rye,watermelon,291,26
4/5/2018,Rye,orange,249,44
4/5/2018,Rye,lettuce,253,37
4/5/2018,Rye,tomato,311,19
4/5/2018,Rye,cucumber,343,12
4/5/2018,Rye,avocado,320,22
4/5/2018,Sleepy Hollow,banana,15,15
4/5/2018,Sleepy Hollow,watermelon,208,53
4/5/2018,Sleepy Hollow,orange,119,78
4/5/2018,Sleepy Hollow,lettuce,131,63
4/5/2018,Sleepy Hollow,tomato,248,34
4/5/2018,Sleepy Hollow,cucumber,309,27
4/5/2018,Sleepy Hollow,avocado,233,38
4/6/2018,Garden City,banana,14,14
4/6/2018,Garden City,watermelon,236,35
4/6/2018,Garden City,orange,148,52
4/6/2018,Garden City,lettuce,172,46
4/6/2018,Garden City,tomato,271,24
4/6/2018,Garden City,cucumber,310,15
4/6/2018,Garden City,avocado,266,26
4/6/2018,Merrick,banana,3,3
4/6/2018,Merrick,watermelon,209,35
4/6/2018,Merrick,orange,121,52
4/6/2018,Merrick,lettuce,129,57
4/6/2018,Merrick,tomato,253,29
4/6/2018,Merrick,cucumber,309,21
4/6/2018,Merrick,avocado,251,27
4/6/2018,Oceanside,banana,0,0
4/6/2018,Oceanside,watermelon,100,65
4/6/2018,Oceanside,orange,0,0
4/6/2018,Oceanside,lettuce,0,0
4/6/2018,Oceanside,tomato,155,52
4/6/2018,Oceanside,cucumber,250,27
4/6/2018,Oceanside,avocado,156,44
4/6/2018,Stony Brook,banana,0,0
4/6/2018,Stony Brook,watermelon,201,38
4/6/2018,Stony Brook,orange,100,56
4/6/2018,Stony Brook,lettuce,127,50
4/6/2018,Stony Brook,tomato,242,30
4/6/2018,Stony Brook,cucumber,305,18
4/6/2018,Stony Brook,avocado,238,32
4/6/2018,Greenport,banana,0,0
4/6/2018,Greenport,watermelon,153,52
4/6/2018,Greenport,orange,17,17
4/6/2018,Greenport,lettuce,54,54
4/6/2018,Greenport,tomato,196,38
4/6/2018,Greenport,cucumber,274,25
4/6/2018,Greenport,avocado,212,37
4/6/2018,Rye,banana,125,59
4/6/2018,Rye,watermelon,265,29
4/6/2018,Rye,orange,205,37
4/6/2018,Rye,lettuce,216,35
4/6/2018,Rye,tomato,292,19
4/6/2018,Rye,cucumber,331,13
4/6/2018,Rye,avocado,298,22
4/6/2018,Sleepy Hollow,banana,0,0
4/6/2018,Sleepy Hollow,watermelon,155,53
4/6/2018,Sleepy Hollow,orange,41,41
4/6/2018,Sleepy Hollow,lettuce,68,68
4/6/2018,Sleepy Hollow,tomato,214,38
4/6/2018,Sleepy Hollow,cucumber,282,27
4/6/2018,Sleepy Hollow,avocado,195,36
4/7/2018,Garden City,banana,0,0
4/7/2018,Garden City,watermelon,201,32
4/7/2018,Garden City,orange,96,47
4/7/2018,Garden City,lettuce,126,49
4/7/2018,Garden City,tomato,247,23
4/7/2018,Garden City,cucumber,295,19
4/7/2018,Garden City,avocado,240,27
4/7/2018,Merrick,banana,0,0
4/7/2018,Merrick,watermelon,174,42
4/7/2018,Merrick,orange,69,59
4/7/2018,Merrick,lettuce,72,56
4/7/2018,Merrick,tomato,224,31
4/7/2018,Merrick,cucumber,288,16
4/7/2018,Merrick,avocado,224,29
4/7/2018,Oceanside,banana,0,0
4/7/2018,Oceanside,watermelon,35,35
4/7/2018,Oceanside,orange,0,0
4/7/2018,Oceanside,lettuce,0,0
4/7/2018,Oceanside,tomato,103,51
4/7/2018,Oceanside,cucumber,223,33
4/7/2018,Oceanside,avocado,112,42
4/7/2018,Stony Brook,banana,0,0
4/7/2018,Stony Brook,watermelon,163,45
4/7/2018,Stony Brook,orange,44,44
4/7/2018,Stony Brook,lettuce,77,47
4/7/2018,Stony Brook,tomato,212,28
4/7/2018,Stony Brook,cucumber,287,19
4/7/2018,Stony Brook,avocado,206,28
4/7/2018,Greenport,banana,0,0
4/7/2018,Greenport,watermelon,101,52
4/7/2018,Greenport,orange,0,0
4/7/2018,Greenport,lettuce,0,0
4/7/2018,Greenport,tomato,158,36
4/7/2018,Greenport,cucumber,249,24
4/7/2018,Greenport,avocado,175,40
4/7/2018,Rye,banana,66,59
4/7/2018,Rye,watermelon,236,27
4/7/2018,Rye,orange,168,44
4/7/2018,Rye,lettuce,181,37
4/7/2018,Rye,tomato,273,23
4/7/2018,Rye,cucumber,318,13
4/7/2018,Rye,avocado,276,20
4/7/2018,Sleepy Hollow,banana,0,0
4/7/2018,Sleepy Hollow,watermelon,102,42
4/7/2018,Sleepy Hollow,orange,0,0
4/7/2018,Sleepy Hollow,lettuce,0,0
4/7/2018,Sleepy Hollow,tomato,176,39
4/7/2018,Sleepy Hollow,cucumber,255,21
4/7/2018,Sleepy Hollow,avocado,159,42
4/8/2018,Garden City,banana,400,73
4/8/2018,Garden City,watermelon,400,29
4/8/2018,Garden City,orange,400,54
4/8/2018,Garden City,lettuce,400,51
4/8/2018,Garden City,tomato,400,25
4/8/2018,Garden City,cucumber,400,15
4/8/2018,Garden City,avocado,400,31
4/8/2018,Merrick,banana,400,90
4/8/2018,Merrick,watermelon,400,37
4/8/2018,Merrick,orange,400,50
4/8/2018,Merrick,lettuce,400,52
4/8/2018,Merrick,tomato,400,27
4/8/2018,Merrick,cucumber,400,18
4/8/2018,Merrick,avocado,400,31
4/8/2018,Oceanside,banana,400,127
4/8/2018,Oceanside,watermelon,400,55
4/8/2018,Oceanside,orange,400,95
4/8/2018,Oceanside,lettuce,400,94
4/8/2018,Oceanside,tomato,400,54
4/8/2018,Oceanside,cucumber,400,28
4/8/2018,Oceanside,avocado,400,50
4/8/2018,Stony Brook,banana,400,91
4/8/2018,Stony Brook,watermelon,400,42
4/8/2018,Stony Brook,orange,400,67
4/8/2018,Stony Brook,lettuce,400,57
4/8/2018,Stony Brook,tomato,400,28
4/8/2018,Stony Brook,cucumber,400,19
4/8/2018,Stony Brook,avocado,400,29
4/8/2018,Greenport,banana,400,103
4/8/2018,Greenport,watermelon,400,45
4/8/2018,Greenport,orange,400,72
4/8/2018,Greenport,lettuce,400,62
4/8/2018,Greenport,tomato,400,37
4/8/2018,Greenport,cucumber,400,28
4/8/2018,Greenport,avocado,400,38
4/8/2018,Rye,banana,400,58
4/8/2018,Rye,watermelon,400,25
4/8/2018,Rye,orange,400,46
4/8/2018,Rye,lettuce,400,34
4/8/2018,Rye,tomato,400,23
4/8/2018,Rye,cucumber,400,15
4/8/2018,Rye,avocado,400,21
4/8/2018,Sleepy Hollow,banana,400,94
4/8/2018,Sleepy Hollow,watermelon,400,42
4/8/2018,Sleepy Hollow,orange,400,81
4/8/2018,Sleepy Hollow,lettuce,400,61
4/8/2018,Sleepy Hollow,tomato,400,33
4/8/2018,Sleepy Hollow,cucumber,400,23
4/8/2018,Sleepy Hollow,avocado,400,34
4/9/2018,Garden City,banana,327,81
4/9/2018,Garden City,watermelon,371,31
4/9/2018,Garden City,orange,346,56
4/9/2018,Garden City,lettuce,349,44
4/9/2018,Garden City,tomato,375,29
4/9/2018,Garden City,cucumber,385,17
4/9/2018,Garden City,avocado,369,25
4/9/2018,Merrick,banana,310,89
4/9/2018,Merrick,watermelon,363,37
4/9/2018,Merrick,orange,350,54
4/9/2018,Merrick,lettuce,348,46
4/9/2018,Merrick,tomato,373,29
4/9/2018,Merrick,cucumber,382,21
4/9/2018,Merrick,avocado,369,28
4/9/2018,Oceanside,banana,273,134
4/9/2018,Oceanside,watermelon,345,62
4/9/2018,Oceanside,orange,305,91
4/9/2018,Oceanside,lettuce,306,75
4/9/2018,Oceanside,tomato,346,51
4/9/2018,Oceanside,cucumber,372,31
4/9/2018,Oceanside,avocado,350,42
4/9/2018,Stony Brook,banana,309,87
4/9/2018,Stony Brook,watermelon,358,36
4/9/2018,Stony Brook,orange,333,65
4/9/2018,Stony Brook,lettuce,343,49
4/9/2018,Stony Brook,tomato,372,30
4/9/2018,Stony Brook,cucumber,381,21
4/9/2018,Stony Brook,avocado,371,30
4/9/2018,Greenport,banana,297,109
4/9/2018,Greenport,watermelon,355,50
4/9/2018,Greenport,orange,328,69
4/9/2018,Greenport,lettuce,338,59
4/9/2018,Greenport,tomato,363,34
4/9/2018,Greenport,cucumber,372,27
4/9/2018,Greenport,avocado,362,35
4/9/2018,Rye,banana,342,51
4/9/2018,Rye,watermelon,375,29
4/9/2018,Rye,orange,354,36
4/9/2018,Rye,lettuce,366,39
4/9/2018,Rye,tomato,377,24
4/9/2018,Rye,cucumber,385,12
4/9/2018,Rye,avocado,379,22
4/9/2018,Sleepy Hollow,banana,306,99
4/9/2018,Sleepy Hollow,watermelon,358,41
4/9/2018,Sleepy Hollow,orange,319,70
4/9/2018,Sleepy Hollow,lettuce,339,61
4/9/2018,Sleepy Hollow,tomato,367,34
4/9/2018,Sleepy Hollow,cucumber,377,24
4/9/2018,Sleepy Hollow,avocado,366,38
4/10/2018,Garden City,banana,246,68
4/10/2018,Garden City,watermelon,340,33
4/10/2018,Garden City,orange,290,49
4/10/2018,Garden City,lettuce,305,53
4/10/2018,Garden City,tomato,346,23
4/10/2018,Garden City,cucumber,368,17
4/10/2018,Garden City,avocado,344,26
4/10/2018,Merrick,banana,221,74
4/10/2018,Merrick,watermelon,326,34
4/10/2018,Merrick,orange,296,59
4/10/2018,Merrick,lettuce,302,49
4/10/2018,Merrick,tomato,344,31
4/10/2018,Merrick,cucumber,361,20
4/10/2018,Merrick,avocado,341,34
4/10/2018,Oceanside,banana,139,139
4/10/2018,Oceanside,watermelon,283,61
4/10/2018,Oceanside,orange,214,96
4/10/2018,Oceanside,lettuce,231,94
4/10/2018,Oceanside,tomato,295,52
4/10/2018,Oceanside,cucumber,341,28
4/10/2018,Oceanside,avocado,308,50
4/10/2018,Stony Brook,banana,222,75
4/10/2018,Stony Brook,watermelon,322,40
4/10/2018,Stony Brook,orange,268,61
4/10/2018,Stony Brook,lettuce,294,47
4/10/2018,Stony Brook,tomato,342,27
4/10/2018,Stony Brook,cucumber,360,21
4/10/2018,Stony Brook,avocado,341,35
4/10/2018,Greenport,banana,188,109
4/10/2018,Greenport,watermelon,305,42
4/10/2018,Greenport,orange,259,78
4/10/2018,Greenport,lettuce,279,72
4/10/2018,Greenport,tomato,329,39
4/10/2018,Greenport,cucumber,345,21
4/10/2018,Greenport,avocado,327,37
4/10/2018,Rye,banana,291,55
4/10/2018,Rye,watermelon,346,25
4/10/2018,Rye,orange,318,36
4/10/2018,Rye,lettuce,327,37
4/10/2018,Rye,tomato,353,24
4/10/2018,Rye,cucumber,373,15
4/10/2018,Rye,avocado,357,19
4/10/2018,Sleepy Hollow,banana,207,107
4/10/2018,Sleepy Hollow,watermelon,317,43
4/10/2018,Sleepy Hollow,orange,249,75
4/10/2018,Sleepy Hollow,lettuce,278,73
4/10/2018,Sleepy Hollow,tomato,333,39
4/10/2018,Sleepy Hollow,cucumber,353,23
4/10/2018,Sleepy Hollow,avocado,328,38
4/11/2018,Garden City,banana,178,80
4/11/2018,Garden City,watermelon,307,37
4/11/2018,Garden City,orange,241,46
4/11/2018,Garden City,lettuce,252,53
4/11/2018,Garden City,tomato,323,26
4/11/2018,Garden City,cucumber,351,15
4/11/2018,Garden City,avocado,318,30
4/11/2018,Merrick,banana,147,77
4/11/2018,Merrick,watermelon,292,34
4/11/2018,Merrick,orange,237,59
4/11/2018,Merrick,lettuce,253,57
4/11/2018,Merrick,tomato,313,32
4/11/2018,Merrick,cucumber,341,18
4/11/2018,Merrick,avocado,307,30
4/11/2018,Oceanside,banana,0,0
4/11/2018,Oceanside,watermelon,222,64
4/11/2018,Oceanside,orange,118,88
4/11/2018,Oceanside,lettuce,137,78
4/11/2018,Oceanside,tomato,243,51
4/11/2018,Oceanside,cucumber,313,30
4/11/2018,Oceanside,avocado,258,54
4/11/2018,Stony Brook,banana,147,83
4/11/2018,Stony Brook,watermelon,282,44
4/11/2018,Stony Brook,orange,207,56
4/11/2018,Stony Brook,lettuce,247,52
4/11/2018,Stony Brook,tomato,315,29
4/11/2018,Stony Brook,cucumber,339,22
4/11/2018,Stony Brook,avocado,306,29
4/11/2018,Greenport,banana,79,79
4/11/2018,Greenport,watermelon,263,51
4/11/2018,Greenport,orange,181,73
4/11/2018,Greenport,lettuce,207,75
4/11/2018,Greenport,tomato,290,43
4/11/2018,Greenport,cucumber,324,25
4/11/2018,Greenport,avocado,290,37
4/11/2018,Rye,banana,236,62
4/11/2018,Rye,watermelon,321,28
4/11/2018,Rye,orange,282,37
4/11/2018,Rye,lettuce,290,36
4/11/2018,Rye,tomato,329,23
4/11/2018,Rye,cucumber,358,14
4/11/2018,Rye,avocado,338,24
4/11/2018,Sleepy Hollow,banana,100,100
4/11/2018,Sleepy Hollow,watermelon,274,48
4/11/2018,Sleepy Hollow,orange,174,69
4/11/2018,Sleepy Hollow,lettuce,205,58
4/11/2018,Sleepy Hollow,tomato,294,42
4/11/2018,Sleepy Hollow,cucumber,330,27
4/11/2018,Sleepy Hollow,avocado,290,42
4/12/2018,Garden City,banana,98,73
4/12/2018,Garden City,watermelon,270,36
4/12/2018,Garden City,orange,195,44
4/12/2018,Garden City,lettuce,199,49
4/12/2018,Garden City,tomato,297,28
4/12/2018,Garden City,cucumber,336,16
4/12/2018,Garden City,avocado,288,27
4/12/2018,Merrick,banana,70,70
4/12/2018,Merrick,watermelon,258,42
4/12/2018,Merrick,orange,178,61
4/12/2018,Merrick,lettuce,196,46
4/12/2018,Merrick,tomato,281,33
4/12/2018,Merrick,cucumber,323,19
4/12/2018,Merrick,avocado,277,29
4/12/2018,Oceanside,banana,0,0
4/12/2018,Oceanside,watermelon,158,54
4/12/2018,Oceanside,orange,30,30
4/12/2018,Oceanside,lettuce,59,59
4/12/2018,Oceanside,tomato,192,43
4/12/2018,Oceanside,cucumber,283,34
4/12/2018,Oceanside,avocado,204,47
4/12/2018,Stony Brook,banana,64,64
4/12/2018,Stony Brook,watermelon,238,41
4/12/2018,Stony Brook,orange,151,57
4/12/2018,Stony Brook,lettuce,195,59
4/12/2018,Stony Brook,tomato,286,35
4/12/2018,Stony Brook,cucumber,317,20
4/12/2018,Stony Brook,avocado,277,30
4/12/2018,Greenport,banana,0,0
4/12/2018,Greenport,watermelon,212,55
4/12/2018,Greenport,orange,108,68
4/12/2018,Greenport,lettuce,132,59
4/12/2018,Greenport,tomato,247,41
4/12/2018,Greenport,cucumber,299,24
4/12/2018,Greenport,avocado,253,43
4/12/2018,Rye,banana,174,51
4/12/2018,Rye,watermelon,293,29
4/12/2018,Rye,orange,245,40
4/12/2018,Rye,lettuce,254,38
4/12/2018,Rye,tomato,306,21
4/12/2018,Rye,cucumber,344,14
4/12/2018,Rye,avocado,314,22
4/12/2018,Sleepy Hollow,banana,0,0
4/12/2018,Sleepy Hollow,watermelon,226,42
4/12/2018,Sleepy Hollow,orange,105,79
4/12/2018,Sleepy Hollow,lettuce,147,67
4/12/2018,Sleepy Hollow,tomato,252,42
4/12/2018,Sleepy Hollow,cucumber,303,27
4/12/2018,Sleepy Hollow,avocado,248,43
4/13/2018,Garden City,banana,25,25
4/13/2018,Garden City,watermelon,234,38
4/13/2018,Garden City,orange,151,49
4/13/2018,Garden City,lettuce,150,48
4/13/2018,Garden City,tomato,269,26
4/13/2018,Garden City,cucumber,320,16
4/13/2018,Garden City,avocado,261,24
4/13/2018,Merrick,banana,0,0
4/13/2018,Merrick,watermelon,216,37
4/13/2018,Merrick,orange,117,57
4/13/2018,Merrick,lettuce,150,57
4/13/2018,Merrick,tomato,248,31
4/13/2018,Merrick,cucumber,304,18
4/13/2018,Merrick,avocado,248,31
4/13/2018,Oceanside,banana,0,0
4/13/2018,Oceanside,watermelon,104,58
4/13/2018,Oceanside,orange,0,0
4/13/2018,Oceanside,lettuce,0,0
4/13/2018,Oceanside,tomato,149,48
4/13/2018,Oceanside,cucumber,249,33
4/13/2018,Oceanside,avocado,157,49
4/13/2018,Stony Brook,banana,0,0
4/13/2018,Stony Brook,watermelon,197,38
4/13/2018,Stony Brook,orange,94,52
4/13/2018,Stony Brook,lettuce,136,55
4/13/2018,Stony Brook,tomato,251,34
4/13/2018,Stony Brook,cucumber,297,20
4/13/2018,Stony Brook,avocado,247,34
4/13/2018,Greenport,banana,0,0
4/13/2018,Greenport,watermelon,157,42
4/13/2018,Greenport,orange,40,40
4/13/2018,Greenport,lettuce,73,58
4/13/2018,Greenport,tomato,206,42
4/13/2018,Greenport,cucumber,275,21
4/13/2018,Greenport,avocado,210,44
4/13/2018,Rye,banana,123,54
4/13/2018,Rye,watermelon,264,23
4/13/2018,Rye,orange,205,39
4/13/2018,Rye,lettuce,216,36
4/13/2018,Rye,tomato,285,24
4/13/2018,Rye,cucumber,330,15
4/13/2018,Rye,avocado,292,24
4/13/2018,Sleepy Hollow,banana,0,0
4/13/2018,Sleepy Hollow,watermelon,184,48
4/13/2018,Sleepy Hollow,orange,26,26
4/13/2018,Sleepy Hollow,lettuce,80,64
4/13/2018,Sleepy Hollow,tomato,210,38
4/13/2018,Sleepy Hollow,cucumber,276,22
4/13/2018,Sleepy Hollow,avocado,205,35
4/14/2018,Garden City,banana,0,0
4/14/2018,Garden City,watermelon,196,34
4/14/2018,Garden City,orange,102,51
4/14/2018,Garden City,lettuce,102,46
4/14/2018,Garden City,tomato,243,24
4/14/2018,Garden City,cucumber,304,18
4/14/2018,Garden City,avocado,237,30
4/14/2018,Merrick,banana,0,0
4/14/2018,Merrick,watermelon,179,42
4/14/2018,Merrick,orange,60,58
4/14/2018,Merrick,lettuce,93,49
4/14/2018,Merrick,tomato,217,33
4/14/2018,Merrick,cucumber,286,20
4/14/2018,Merrick,avocado,217,34
4/14/2018,Oceanside,banana,0,0
4/14/2018,Oceanside,watermelon,46,46
4/14/2018,Oceanside,orange,0,0
4/14/2018,Oceanside,lettuce,0,0
4/14/2018,Oceanside,tomato,101,42
4/14/2018,Oceanside,cucumber,216,34
4/14/2018,Oceanside,avocado,108,47
4/14/2018,Stony Brook,banana,0,0
4/14/2018,Stony Brook,watermelon,159,39
4/14/2018,Stony Brook,orange,42,42
4/14/2018,Stony Brook,lettuce,81,60
4/14/2018,Stony Brook,tomato,217,27
4/14/2018,Stony Brook,cucumber,277,22
4/14/2018,Stony Brook,avocado,213,28
4/14/2018,Greenport,banana,0,0
4/14/2018,Greenport,watermelon,115,51
4/14/2018,Greenport,orange,0,0
4/14/2018,Greenport,lettuce,15,15
4/14/2018,Greenport,tomato,164,37
4/14/2018,Greenport,cucumber,254,24
4/14/2018,Greenport,avocado,166,37
4/14/2018,Rye,banana,69,61
4/14/2018,Rye,watermelon,241,23
4/14/2018,Rye,orange,166,36
4/14/2018,Rye,lettuce,180,36
4/14/2018,Rye,tomato,261,19
4/14/2018,Rye,cucumber,315,11
4/14/2018,Rye,avocado,268,24
4/14/2018,Sleepy Hollow,banana,0,0
4/14/2018,Sleepy Hollow,watermelon,136,50
4/14/2018,Sleepy Hollow,orange,0,0
4/14/2018,Sleepy Hollow,lettuce,16,16
4/14/2018,Sleepy Hollow,tomato,172,33
4/14/2018,Sleepy Hollow,cucumber,254,23
4/14/2018,Sleepy Hollow,avocado,170,35
4/15/2018,Garden City,banana,400,82
4/15/2018,Garden City,watermelon,400,38
4/15/2018,Garden City,orange,400,49
4/15/2018,Garden City,lettuce,400,44
4/15/2018,Garden City,tomato,400,24
4/15/2018,Garden City,cucumber,400,15
4/15/2018,Garden City,avocado,400,31
4/15/2018,Merrick,banana,400,82
4/15/2018,Merrick,watermelon,400,37
4/15/2018,Merrick,orange,400,49
4/15/2018,Merrick,lettuce,400,49
4/15/2018,Merrick,tomato,400,30
4/15/2018,Merrick,cucumber,400,18
4/15/2018,Merrick,avocado,400,28
4/15/2018,Oceanside,banana,400,134
4/15/2018,Oceanside,watermelon,400,54
4/15/2018,Oceanside,orange,400,87
4/15/2018,Oceanside,lettuce,400,88
4/15/2018,Oceanside,tomato,400,43
4/15/2018,Oceanside,cucumber,400,26
4/15/2018,Oceanside,avocado,400,42
4/15/2018,Stony Brook,banana,400,95
4/15/2018,Stony Brook,watermelon,400,36
4/15/2018,Stony Brook,orange,400,58
4/15/2018,Stony Brook,lettuce,400,59
4/15/2018,Stony Brook,tomato,400,33
4/15/2018,Stony Brook,cucumber,400,22
4/15/2018,Stony Brook,avocado,400,32
4/15/2018,Greenport,banana,400,97
4/15/2018,Greenport,watermelon,400,51
4/15/2018,Greenport,orange,400,73
4/15/2018,Greenport,lettuce,400,66
4/15/2018,Greenport,tomato,400,35
4/15/2018,Greenport,cucumber,400,25
4/15/2018,Greenport,avocado,400,44
4/15/2018,Rye,banana,400,55
4/15/2018,Rye,watermelon,400,23
4/15/2018,Rye,orange,400,38
4/15/2018,Rye,lettuce,400,38
4/15/2018,Rye,tomato,400,19
4/15/2018,Rye,cucumber,400,14
4/15/2018,Rye,avocado,400,24
4/15/2018,Sleepy Hollow,banana,400,98
4/15/2018,Sleepy Hollow,watermelon,400,46
4/15/2018,Sleepy Hollow,orange,400,78
4/15/2018,Sleepy Hollow,lettuce,400,69
4/15/2018,Sleepy Hollow,tomato,400,42
4/15/2018,Sleepy Hollow,cucumber,400,20
4/15/2018,Sleepy Hollow,avocado,400,42
4/16/2018,Garden City,banana,318,70
4/16/2018,Garden City,watermelon,362,36
4/16/2018,Garden City,orange,351,49
4/16/2018,Garden City,lettuce,356,41
4/16/2018,Garden City,tomato,376,26
4/16/2018,Garden City,cucumber,385,17
4/16/2018,Garden City,avocado,369,27
4/16/2018,Merrick,banana,318,80
4/16/2018,Merrick,watermelon,363,39
4/16/2018,Merrick,orange,351,61
4/16/2018,Merrick,lettuce,351,50
4/16/2018,Merrick,tomato,370,28
4/16/2018,Merrick,cucumber,382,19
4/16/2018,Merrick,avocado,372,27
4/16/2018,Oceanside,banana,266,124
4/16/2018,Oceanside,watermelon,346,66
4/16/2018,Oceanside,orange,313,94
4/16/2018,Oceanside,lettuce,312,74
4/16/2018,Oceanside,tomato,357,42
4/16/2018,Oceanside,cucumber,374,27
4/16/2018,Oceanside,avocado,358,46
4/16/2018,Stony Brook,banana,305,81
